Date,Rice ‐ (Kekulu white),lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_mean_6,rolling_std_6,rolling_max_6,rolling_min_6,rolling_mean_12,rolling_std_12,rolling_max_12,rolling_min_12,ewma_3,ewma_6,ewma_12,volatility_3,volatility_6,volatility_12,month,quarter,year,month_sin,month_cos,pct_change_1,pct_change_3,fuel_lag_1,fuel_lag_3,fuel_rolling_mean_3,fuel_pct_change,usd_lag_1,usd_rolling_mean_3,usd_pct_change,local_fuel_lag_1,local_fuel_pct_change
2017-04-01,77.44008546118172,76.81748737373736,87.95084626022125,69.75616666666669,64.07036666666667,79.69024366797021,4.447482077895421,84.81315816899152,76.81748737373736,80.47623509957754,5.451905921231744,87.95084626022125,73.54509999999999,73.89382866089987,7.8545282724620495,87.95084626022125,65.89336666666667,78.80888280933723,78.30366421721641,75.4522962264032,0.05136783881540549,0.07699522572331749,0.05470830062450959,4,2,2017,0.8660254037844387,-0.4999999999999998,0.008104900442984508,-0.11950721620052651,51.59,54.58,52.923333333333325,0.01395619306067064,151.4274956521739,151.33477295159614,0.0021926136561596365,7812.144500695651,0.016179407256323275
2017-05-01,79.07775342712841,77.44008546118172,84.81315816899152,73.54509999999999,65.89336666666667,77.77844208734916,1.1675035601142658,79.07775342712841,76.81748737373736,81.39834400409894,4.414290409535899,87.95084626022125,76.81748737373736,74.99252755760502,7.549893261649203,87.95084626022125,66.2718,78.94331811823282,78.52483256290556,76.01005887266862,0.06321083601520668,0.07521104063682223,0.054613242274202944,5,2,2017,0.49999999999999994,-0.8660254037844387,0.02114754853631462,-0.06762399686184573,52.31,54.87,51.410000000000004,-0.03785127126744414,151.7595176470589,151.8404794330776,0.003788278731078565,7938.540368117652,-0.034206383702252374
2017-06-01,80.01073142135644,79.07775342712841,76.81748737373736,82.29073333333334,67.72463333333332,78.84285676988885,1.301321441007255,80.01073142135644,77.44008546118172,81.01834368543612,4.420237722348289,87.95084626022125,76.81748737373736,76.01636906494028,7.303740245197621,87.95084626022125,66.2718,79.47702476979464,78.94937509389152,76.62554695708212,0.006722611622500657,0.05563438519074042,0.05451228165183191,6,2,2017,1.2246467991473532e-16,-1.0,0.011798235961366643,0.04156923321486805,50.33,51.59,49.669999999999995,-0.07868070733161137,152.334425,152.308220882353,0.003257930700824918,7666.99161025,-0.07567911292276475
2017-07-01,81.27599882756134,80.01073142135644,77.44008546118172,87.95084626022125,67.72656666666667,80.12149455868207,1.1033005322990912,81.27599882756134,79.07775342712841,79.90586911332613,2.9077036916325385,84.81315816899152,76.81748737373736,77.14548841168151,6.944159041366515,87.95084626022125,66.2718,80.376511798678,79.6141247320829,77.341001091002,0.004690122265023393,0.045104899014100676,0.05429926374239161,7,3,2017,-0.4999999999999997,-0.8660254037844388,0.015813721281232818,0.049533950583027675,46.37,52.31,48.39333333333334,0.04550355833513042,152.83072,152.94371658730162,0.0054654245030369975,7086.7604864,0.05121767910086761
2017-08-01,80.25631216931217,81.27599882756134,79.07775342712841,84.81315816899152,66.2718,80.51434747274331,0.6709411789876586,81.27599882756134,80.01073142135644,79.14639478004625,1.723613684897954,81.27599882756134,76.81748737373736,78.31086442579085,6.072124852256348,87.95084626022125,66.496,80.31641198399508,79.79760685700555,77.7895104876651,0.015346210793646169,0.04366058308511282,0.05378769525882208,8,3,2017,-0.8660254037844385,-0.5000000000000004,-0.012545975108993468,0.01490379646748341,48.48,50.33,48.85,0.06641914191419152,153.6660047619048,153.2298931024531,-0.0030784311545239973,7449.727910857144,0.06313624400394224
2017-09-01,81.64446067821069,80.25631216931217,80.01073142135644,76.81748737373736,66.496,81.05892389169473,0.7190828996179727,81.64446067821069,80.25631216931217,79.95089033079181,1.5354130161772581,81.64446067821069,77.44008546118172,79.57323614897507,4.842769273497705,87.95084626022125,69.75616666666669,80.98043633110288,80.32527937734987,78.38257974774903,0.01681785058576724,0.012050034419556585,0.05360774640287104,9,3,2017,-1.0,-1.8369701987210297e-16,0.01729644025967736,0.020418876666064012,51.7,46.37,52.10999999999999,0.08607350096711786,153.1929545454545,153.25211450596188,-0.0019293990105825332,7920.075749999999,0.08397803182893182
2017-10-01,84.15494612794613,81.64446067821069,81.27599882756134,77.44008546118172,69.75616666666669,82.018572991823,1.9760583754657275,84.15494612794613,80.25631216931217,81.07003377525253,1.7687576096167112,84.15494612794613,79.07775342712841,80.77313443741502,3.8766984416145855,87.95084626022125,73.54509999999999,82.56769122952451,81.41946987752023,79.27063611393321,0.02215850434437332,0.014527889776133458,0.05291853547257896,10,4,2017,-0.8660254037844386,0.5000000000000001,0.030748999122305998,0.035421863058156866,56.15,48.48,55.120000000000005,0.024220837043633203,152.8973842105263,153.20549791866028,0.004112371135191806,8585.18812342105,0.028432813249953393
2017-11-01,85.58674558080808,84.15494612794613,80.25631216931217,79.07775342712841,73.54509999999999,83.7953841289883,1.995586677303222,85.58674558080808,81.64446067821069,82.1548658008658,2.2366429672180987,85.58674558080808,80.01073142135644,81.77660490248238,3.3596487045736376,87.95084626022125,76.81748737373736,84.07721840516629,82.61012007845962,80.24234526268319,0.007849687655048806,0.014218316758104607,0.05160888270793889,11,4,2017,-0.5000000000000004,0.8660254037844384,0.017013847892970002,0.06641762208373847,57.51,51.7,58.79,0.09041905755520774,153.526155,153.36113687969922,0.0008709683934402523,8829.28917405,0.09136877808994326
2017-12-01,83.80939393939394,85.58674558080808,81.64446067821069,80.01073142135644,82.29073333333334,84.51702854938272,0.9423759728694947,85.58674558080808,83.80939393939394,82.78797622053872,2.037058522322201,85.58674558080808,80.25631216931217,81.90315995298742,3.4090166891382605,87.95084626022125,76.81748737373736,83.94330617228012,82.95276975301229,80.79112198217716,0.026676725031885565,0.01997934232565593,0.04028701375321346,12,4,2017,-2.4492935982947064e-16,1.0,-0.020766669293857287,0.026516597001185582,62.71,56.15,61.53,0.026471057247647867,153.6598714285714,153.44552635338346,-0.0033145855990720507,9636.010537285712,0.02306873106343077
2018-01-01,81.8830412352747,83.80939393939394,84.15494612794613,81.27599882756134,87.95084626022125,83.75972691849225,1.852351634950017,85.58674558080808,81.8830412352747,82.88914995515762,1.9605842017137245,85.58674558080808,80.25631216931217,81.39750953424188,2.831527849628239,85.58674558080808,76.81748737373736,82.9131737037774,82.64713303365869,80.95910955957677,0.022480324882271654,0.022970881825855494,0.03486181447439261,1,1,2018,0.49999999999999994,0.8660254037844387,-0.02298492583674172,-0.026996688812768177,64.37,57.51,65.38666666666667,0.07317073170731692,153.150552631579,153.53733635338344,0.004250930585847357,9858.301072894741,0.07773270599456761
2018-02-01,79.70976214944477,81.8830412352747,85.58674558080808,80.25631216931217,84.81315816899152,81.80073244137114,2.051054913076028,83.80939393939394,79.70976214944477,82.79805828517972,2.1140642335818964,85.58674558080808,79.70976214944477,80.97222653261298,2.6492622927996767,85.58674558080808,76.81748737373736,81.31146792661109,81.80788420959757,80.76690226571031,0.0029130188328702913,0.025272806037241566,0.034233791414966304,2,1,2018,0.8660254037844386,0.5000000000000001,-0.026541259985513266,-0.06866698098497581,69.08,62.71,66.25666666666666,-0.05442964678633477,153.801585,153.93666809941521,0.0068678204237409,10624.613491799999,-0.04793563940245016
2018-03-01,79.0301866419295,79.70976214944477,83.80939393939394,81.64446067821069,76.81748737373736,80.20766334221632,1.4901758389575075,81.8830412352747,79.0301866419295,82.36234594579952,2.610491744619263,85.58674558080808,79.0301866419295,81.15661813829566,2.398980009471994,85.58674558080808,77.44008546118172,80.1708272842703,81.01425633312098,80.49971524666711,0.009541855378802701,0.02371040294469312,0.01966211064851859,3,1,2018,1.0,6.123233995736766e-17,-0.008525624580853153,-0.057024720891317715,65.32,64.37,66.80666666666666,0.010716472749540795,154.8578666666667,154.79609555555552,0.005624307967563302,10115.315850666668,0.01640105346017351
2018-04-01,78.48334776334777,79.0301866419295,81.8830412352747,84.15494612794613,77.44008546118172,79.07443218490734,0.6144032166737197,79.70976214944477,78.48334776334777,81.41707955169979,2.8476437942682757,85.58674558080808,78.48334776334777,81.24355666347617,2.2673415674008335,85.58674558080808,78.48334776334777,79.32708752380904,80.29113959890006,80.18950486461799,0.01089466122872583,0.01604288075808448,0.019754133643505988,4,2,2018,0.8660254037844387,-0.4999999999999998,-0.006919367166110302,-0.04151889598431735,66.02,69.08,67.81666666666666,0.09224477431081501,155.7288349999999,155.57403388888886,0.0026107239548804895,10281.217686699993,0.09509632390770117
2018-05-01,78.04767700294875,78.48334776334777,79.70976214944477,85.58674558080808,79.07775342712841,78.52040380274201,0.4923018994598341,79.0301866419295,78.04767700294875,80.16056812205657,2.2378207613416956,83.80939393939394,78.04767700294875,81.15771696146119,2.373791315569302,85.58674558080808,78.04767700294875,78.6873822633789,79.65015028577112,79.85999288589964,0.001488836784181709,0.009235071413995412,0.018795080381149073,5,2,2018,0.49999999999999994,-0.8660254037844387,-0.0055511235544221105,-0.020851713788580195,72.11,65.32,71.70333333333333,0.0675357093329636,156.1354,156.58786722222217,0.011297672831828587,11258.923694000001,0.07959637851330159
